Random,TITLE,DATE,ORDER,SONG,ARTIST,ARTIST - SONG,ALT TITLE,CLASS - GRADE
0.1680172844,Ad Hoc Classic Rock,2022-05-18,12,Summer Nights,Van Halen,Van Halen - Summer Nights,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.7698596354,Ad Hoc Classic Rock,2022-05-18,3,Back In The Saddle,Aerosmith,Aerosmith - Back In The Saddle,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.3538698524,Ad Hoc Classic Rock,2022-05-18,11,Fooling Yourself,Styx,Styx - Fooling Yourself,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.804676093,Ad Hoc Classic Rock,2022-05-18,2,Panama,Van Halen,Van Halen - Panama,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.3209848914,Ad Hoc Classic Rock,2022-05-18,6,Sign Of The Gypsy Queen,April Wine,April Wine - Sign Of The Gypsy Queen,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.7452608305,Ad Hoc Classic Rock,2022-05-18,1,Limelight,Rush,Rush - Limelight,AMP | 2022-05-18 | Ad Hoc Classic Rock,
0.05862580909,Long Rock,2022-05-18,3,Supper’s Ready,Genesis,Genesis - Supper’s Ready,AMP | 2022-05-18 | Long Rock,
0.4604616265,Long Rock,2022-05-18,4,Cygnus X-1 Book II: Hemispheres,Rush,Rush - Cygnus X-1 Book II: Hemispheres,AMP | 2022-05-18 | Long Rock,
0.2974562794,Long Rock,2022-05-18,2,Octavarium,Dream Theater,Dream Theater - Octavarium,AMP | 2022-05-18 | Long Rock,
0.05842201571,Long Rock,2022-05-18,1,Dogs,Pink Floyd,Pink Floyd - Dogs,AMP | 2022-05-18 | Long Rock,
0.7261615998,Ad Hoc Weezer,2022-05-19,7,In Too Deep,Sum 41,Sum 41 - In Too Deep,AMP | 2022-05-19 | Ad Hoc Weezer,
0.3602867964,Ad Hoc Weezer,2022-05-19,9,Cold Cold Cold,Cage The Elephant,Cage The Elephant - Cold Cold Cold,AMP | 2022-05-19 | Ad Hoc Weezer,
0.07852049954,Ad Hoc Weezer,2022-05-19,11,Pork And Beans,Weezer,Weezer - Pork And Beans,AMP | 2022-05-19 | Ad Hoc Weezer,
0.4679530109,Ad Hoc Weezer,2022-05-19,1,Undone - The Sweater Song,Weezer,Weezer - Undone - The Sweater Song,AMP | 2022-05-19 | Ad Hoc Weezer,
0.9458945758,Ad Hoc Weezer,2022-05-19,4,Welcome To The Black Parade,My Chemical Romance,My Chemical Romance - Welcome To The Black Parade,AMP | 2022-05-19 | Ad Hoc Weezer,
0.4138697882,Ad Hoc Weezer,2022-05-19,2,High Hopes,Panic! At The Disco,Panic! At The Disco - High Hopes,AMP | 2022-05-19 | Ad Hoc Weezer,
0.8431720478,Ad Hoc Weezer,2022-05-19,3,Centuries,Fall Out Boy,Fall Out Boy - Centuries,AMP | 2022-05-19 | Ad Hoc Weezer,
0.6097754042,Ad Hoc Weezer,2022-05-19,10,Nine in the Afternoon,Panic! At The Disco,Panic! At The Disco - Nine in the Afternoon,AMP | 2022-05-19 | Ad Hoc Weezer,
0.5364607024,Ad Hoc Weezer,2022-05-19,8,Somewhere I Belong,Linkin Park,Linkin Park - Somewhere I Belong,AMP | 2022-05-19 | Ad Hoc Weezer,
0.7013398015,Ad Hoc Weezer,2022-05-19,12,Teenagers,My Chemical Romance,My Chemical Romance - Teenagers,AMP | 2022-05-19 | Ad Hoc Weezer,
0.7026885251,Ad Hoc Weezer,2022-05-19,5,She’s Got Issues,The Offspring,The Offspring - She’s Got Issues,AMP | 2022-05-19 | Ad Hoc Weezer,
0.3004308474,Ad Hoc Weezer,2022-05-19,6,Seven Nation Army,The White Stripes,The White Stripes - Seven Nation Army,AMP | 2022-05-19 | Ad Hoc Weezer,
0.5497763364,Ad Hoc 2s and 3s,2022-05-20,16,I Alone,Live,Live - I Alone,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.4852439428,Ad Hoc 2s and 3s,2022-05-20,1,Rikki Don’t Lose That Number,Steely Dan,Steely Dan - Rikki Don’t Lose That Number,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.386859644,Ad Hoc 2s and 3s,2022-05-20,6,"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,"U2 - Hold Me, Thrill Me, Kiss Me, Kill Me",AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.5255556504,Ad Hoc 2s and 3s,2022-05-20,12,So This Is Love?,Van Halen,Van Halen - So This Is Love?,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.2434465342,Ad Hoc 2s and 3s,2022-05-20,19,Flowing,311,311 - Flowing,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.8662320479,Ad Hoc 2s and 3s,2022-05-20,21,Greedy Fly,Bush,Bush - Greedy Fly,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.3313178434,Ad Hoc 2s and 3s,2022-05-20,13,What It Takes,Aerosmith,Aerosmith - What It Takes,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.3628199185,Ad Hoc 2s and 3s,2022-05-20,24,Days of the Week,Stone Temple Pilots,Stone Temple Pilots - Days of the Week,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.40094501,Ad Hoc 2s and 3s,2022-05-20,5,The Unforgettable Fire,U2,U2 - The Unforgettable Fire,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.2501742589,Ad Hoc 2s and 3s,2022-05-20,23,I Got You,Stone Temple Pilots,Stone Temple Pilots - I Got You,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.2333828983,Ad Hoc 2s and 3s,2022-05-20,15,Rag Doll,Aerosmith,Aerosmith - Rag Doll,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.4958557221,Ad Hoc 2s and 3s,2022-05-20,14,Sweet Emotion,Aerosmith,Aerosmith - Sweet Emotion,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.6377798667,Ad Hoc 2s and 3s,2022-05-20,25,Fare Thee Well,Stone Temple Pilots,Stone Temple Pilots - Fare Thee Well,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.4673181134,Ad Hoc 2s and 3s,2022-05-20,7,Trouble,Coldplay,Coldplay - Trouble,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.2932486834,Ad Hoc 2s and 3s,2022-05-20,22,Swallowed,Bush,Bush - Swallowed,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.1641756645,Ad Hoc 2s and 3s,2022-05-20,4,Home and Dry,Gerry Rafferty,Gerry Rafferty - Home and Dry,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.6218982527,Ad Hoc 2s and 3s,2022-05-20,3,Right Down the Line,Gerry Rafferty,Gerry Rafferty - Right Down the Line,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.3381934411,Ad Hoc 2s and 3s,2022-05-20,26,In The Fade,Queens Of The Stone Age,Queens Of The Stone Age - In The Fade,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.03800309911,Ad Hoc 2s and 3s,2022-05-20,8,Speed of Sound,Coldplay,Coldplay - Speed of Sound,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.3638094985,Ad Hoc 2s and 3s,2022-05-20,10,Summer Nights,Van Halen,Van Halen - Summer Nights,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.4578721561,Ad Hoc 2s and 3s,2022-05-20,20,Don’t Tread On Me,311,311 - Don’t Tread On Me,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.7163247995,Ad Hoc 2s and 3s,2022-05-20,18,Beautiful Disaster,311,311 - Beautiful Disaster,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.8378867506,Ad Hoc 2s and 3s,2022-05-20,9,Country House,Blur,Blur - Country House,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.8643633196,Ad Hoc 2s and 3s,2022-05-20,11,Best Of Both Worlds,Van Halen,Van Halen - Best Of Both Worlds,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.8369467413,Ad Hoc 2s and 3s,2022-05-20,2,Josie,Steely Dan,Steely Dan - Josie,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.5544130006,Ad Hoc 2s and 3s,2022-05-20,17,Lightning Crashes,Live,Live - Lightning Crashes,AMP | 2022-05-20 | Ad Hoc 2s and 3s,
0.967360169,My Running Show,2022-05-28,11,Goodbye Yellow Brick Road,Elton John,Elton John - Goodbye Yellow Brick Road,AMP | 2022-05-28 | My Running Show,
0.1404319137,My Running Show,2022-05-28,1,Runnin’ with the Devil,Van Halen,Van Halen - Runnin’ with the Devil,AMP | 2022-05-28 | My Running Show,
0.9388214328,My Running Show,2022-05-28,2,Born to Run,Bruce Springsteen,Bruce Springsteen - Born to Run,AMP | 2022-05-28 | My Running Show,
0.3384983949,My Running Show,2022-05-28,3,Running on Empty,Jackson Browne,Jackson Browne - Running on Empty,AMP | 2022-05-28 | My Running Show,
0.3379629753,My Running Show,2022-05-28,8,Walk Away,The James Gang,The James Gang - Walk Away,AMP | 2022-05-28 | My Running Show,
0.6287722614,My Running Show,2022-05-28,5,Nowhere to Run,Santana,Santana - Nowhere to Run,AMP | 2022-05-28 | My Running Show,
0.4860732488,My Running Show,2022-05-28,7,Run Like Hell,Pink Floyd,Pink Floyd - Run Like Hell,AMP | 2022-05-28 | My Running Show,
0.3137207203,My Running Show,2022-05-28,4,Running Away,Hoobastank,Hoobastank - Running Away,AMP | 2022-05-28 | My Running Show,
0.8356126614,My Running Show,2022-05-28,6,Walk,Pantera,Pantera - Walk,AMP | 2022-05-28 | My Running Show,
0.8173715937,My Running Show,2022-05-28,9,Walk This Way,Aerosmith,Aerosmith - Walk This Way,AMP | 2022-05-28 | My Running Show,
0.7984209511,My Running Show,2022-05-28,10,Smokin’,Boston,Boston - Smokin’,AMP | 2022-05-28 | My Running Show,
0.2856413028,Alt Threesomes,2022-06-02,11,PDA,Interpol,Interpol - PDA,AMP | 2022-06-02 | Alt Threesomes,
0.5319051158,Alt Threesomes,2022-06-02,10,Evil,Interpol,Interpol - Evil,AMP | 2022-06-02 | Alt Threesomes,
0.5485211825,Alt Threesomes,2022-06-02,7,Take Me Out,Franz Ferdinand,Franz Ferdinand - Take Me Out,AMP | 2022-06-02 | Alt Threesomes,
0.1715674548,Alt Threesomes,2022-06-02,12,Tomorrow,Silverchair,Silverchair - Tomorrow,AMP | 2022-06-02 | Alt Threesomes,
0.4226954123,Alt Threesomes,2022-06-02,8,The Dark Of The Matinee,Franz Ferdinand,Franz Ferdinand - The Dark Of The Matinee,AMP | 2022-06-02 | Alt Threesomes,
0.9071423707,Alt Threesomes,2022-06-02,13,Ana’s Song (Open Fire),Silverchair,Silverchair - Ana’s Song (Open Fire),AMP | 2022-06-02 | Alt Threesomes,
0.5752325389,Alt Threesomes,2022-06-02,1,Ain’t No Rest For the Wicked,Cage The Elephant,Cage The Elephant - Ain’t No Rest For the Wicked,AMP | 2022-06-02 | Alt Threesomes,
0.4141469434,Alt Threesomes,2022-06-02,3,Shake Me Down,Cage The Elephant,Cage The Elephant - Shake Me Down,AMP | 2022-06-02 | Alt Threesomes,
0.4081939316,Alt Threesomes,2022-06-02,18,When I Come Around,Green Day,Green Day - When I Come Around,AMP | 2022-06-02 | Alt Threesomes,
0.6222273946,Alt Threesomes,2022-06-02,9,Michael,Franz Ferdinand,Franz Ferdinand - Michael,AMP | 2022-06-02 | Alt Threesomes,
0.8488101529,Alt Threesomes,2022-06-02,15,Undone - The Sweater Song,Weezer,Weezer - Undone - The Sweater Song,AMP | 2022-06-02 | Alt Threesomes,
0.9163429193,Alt Threesomes,2022-06-02,17,Beverly Hills,Weezer,Weezer - Beverly Hills,AMP | 2022-06-02 | Alt Threesomes,
0.4943950699,Alt Threesomes,2022-06-02,20,Minority,Green Day,Green Day - Minority,AMP | 2022-06-02 | Alt Threesomes,
0.3072304553,Alt Threesomes,2022-06-02,2,Come a Little Closer,Cage The Elephant,Cage The Elephant - Come a Little Closer,AMP | 2022-06-02 | Alt Threesomes,
0.2351207191,Alt Threesomes,2022-06-02,19,Welcome To Paradise,Green Day,Green Day - Welcome To Paradise,AMP | 2022-06-02 | Alt Threesomes,
0.1950312705,Alt Threesomes,2022-06-02,16,Holiday,Weezer,Weezer - Holiday,AMP | 2022-06-02 | Alt Threesomes,
0.4965183326,Alt Threesomes,2022-06-02,14,Israel’s Son,Silverchair,Silverchair - Israel’s Son,AMP | 2022-06-02 | Alt Threesomes,
0.2963443136,Alt Threesomes,2022-06-02,6,I’ll Be Here Awhile,311,311 - I’ll Be Here Awhile,AMP | 2022-06-02 | Alt Threesomes,
0.3580759283,Alt Threesomes,2022-06-02,4,Transistor,311,311 - Transistor,AMP | 2022-06-02 | Alt Threesomes,
0.4628425423,Alt Threesomes,2022-06-02,5,Beautiful Disaster,311,311 - Beautiful Disaster,AMP | 2022-06-02 | Alt Threesomes,
0.5311749527,Triple Shots,2022-06-02,21,Drop Dead Legs,Van Halen,Van Halen - Drop Dead Legs,AMP | 2022-06-02 | Triple Shots,
0.2321109058,Triple Shots,2022-06-02,13,Just,Radiohead,Radiohead - Just,AMP | 2022-06-02 | Triple Shots,
0.05107209444,Triple Shots,2022-06-02,14,The Bends,Radiohead,Radiohead - The Bends,AMP | 2022-06-02 | Triple Shots,
0.4023261544,Triple Shots,2022-06-02,18,Something About You,Boston,Boston - Something About You,AMP | 2022-06-02 | Triple Shots,
0.351539715,Triple Shots,2022-06-02,7,Dream On,Aerosmith,Aerosmith - Dream On,AMP | 2022-06-02 | Triple Shots,
0.9862153405,Triple Shots,2022-06-02,5,Gimme Shelter,The Rolling Stones,The Rolling Stones - Gimme Shelter,AMP | 2022-06-02 | Triple Shots,
0.4606067123,Triple Shots,2022-06-02,27,A Crow Left Of The Murder,Incubus,Incubus - A Crow Left Of The Murder,AMP | 2022-06-02 | Triple Shots,
0.9914384977,Triple Shots,2022-06-02,17,Feelin’ Satisfied,Boston,Boston - Feelin’ Satisfied,AMP | 2022-06-02 | Triple Shots,
0.4606916843,Triple Shots,2022-06-02,4,Sympathy For The Devil,The Rolling Stones,The Rolling Stones - Sympathy For The Devil,AMP | 2022-06-02 | Triple Shots,
0.3998075929,Triple Shots,2022-06-02,15,Paranoid Android,Radiohead,Radiohead - Paranoid Android,AMP | 2022-06-02 | Triple Shots,
0.1910182806,Triple Shots,2022-06-02,26,Stellar,Incubus,Incubus - Stellar,AMP | 2022-06-02 | Triple Shots,
0.9228660344,Triple Shots,2022-06-02,3,Lady Picture Show,Stone Temple Pilots,Stone Temple Pilots - Lady Picture Show,AMP | 2022-06-02 | Triple Shots,
0.7949020766,Triple Shots,2022-06-02,6,Mother’s Little Helper,The Rolling Stones,The Rolling Stones - Mother’s Little Helper,AMP | 2022-06-02 | Triple Shots,
0.933226085,Triple Shots,2022-06-02,10,Baba O’Riley,The Who,The Who - Baba O’Riley,AMP | 2022-06-02 | Triple Shots,
0.005272735491,Triple Shots,2022-06-02,20,Summer Nights,Van Halen,Van Halen - Summer Nights,AMP | 2022-06-02 | Triple Shots,
0.8872331224,Triple Shots,2022-06-02,12,I’m Free,The Who,The Who - I’m Free,AMP | 2022-06-02 | Triple Shots,
0.6602495206,Triple Shots,2022-06-02,22,Lonely Is The Night,Billy Squier,Billy Squier - Lonely Is The Night,AMP | 2022-06-02 | Triple Shots,
0.4331614214,Triple Shots,2022-06-02,25,Are You In?,Incubus,Incubus - Are You In?,AMP | 2022-06-02 | Triple Shots,
0.5039459472,Triple Shots,2022-06-02,24,Rock Me Tonite,Billy Squier,Billy Squier - Rock Me Tonite,AMP | 2022-06-02 | Triple Shots,
0.7490339608,Triple Shots,2022-06-02,11,Athena,The Who,The Who - Athena,AMP | 2022-06-02 | Triple Shots,
0.7787943699,Triple Shots,2022-06-02,1,Sex Type Thing,Stone Temple Pilots,Stone Temple Pilots - Sex Type Thing,AMP | 2022-06-02 | Triple Shots,
0.8747127964,Triple Shots,2022-06-02,9,Livin’ On The Edge,Aerosmith,Aerosmith - Livin’ On The Edge,AMP | 2022-06-02 | Triple Shots,
0.8930286601,Triple Shots,2022-06-02,8,Back In The Saddle,Aerosmith,Aerosmith - Back In The Saddle,AMP | 2022-06-02 | Triple Shots,
0.4341668877,Triple Shots,2022-06-02,23,Everybody Wants You,Billy Squier,Billy Squier - Everybody Wants You,AMP | 2022-06-02 | Triple Shots,
0.7546453386,Triple Shots,2022-06-02,19,Cabo Wabo,Van Halen,Van Halen - Cabo Wabo,AMP | 2022-06-02 | Triple Shots,
0.1164535189,Triple Shots,2022-06-02,16,Peace of Mind,Boston,Boston - Peace of Mind,AMP | 2022-06-02 | Triple Shots,
0.4209064431,Triple Shots,2022-06-02,2,Big Bang Baby,Stone Temple Pilots,Stone Temple Pilots - Big Bang Baby,AMP | 2022-06-02 | Triple Shots,
0.1692378604,Ad Hoc Rock 80’s and 90’s,2022-06-03,5,Gimme Some Slack,The Cars,The Cars - Gimme Some Slack,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.005603212647,Ad Hoc Rock 80’s and 90’s,2022-06-03,12,Trouble,Coldplay,Coldplay - Trouble,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.4185360033,Ad Hoc Rock 80’s and 90’s,2022-06-03,9,I Still Haven’t Found What I’m Looking For,U2,U2 - I Still Haven’t Found What I’m Looking For,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.3158443269,Ad Hoc Rock 80’s and 90’s,2022-06-03,22,Big Balls,AC/DC,AC/DC - Big Balls,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.5653398993,Ad Hoc Rock 80’s and 90’s,2022-06-03,28,Cave,Muse,Muse - Cave,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.2226681967,Ad Hoc Rock 80’s and 90’s,2022-06-03,16,Jump,Van Halen,Van Halen - Jump,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.7170310217,Ad Hoc Rock 80’s and 90’s,2022-06-03,25,Where Is My Mind?,The Pixies,The Pixies - Where Is My Mind?,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.08753163985,Ad Hoc Rock 80’s and 90’s,2022-06-03,13,Wanted Dead or Alive,Bon Jovi,Bon Jovi - Wanted Dead or Alive,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.9228035282,Ad Hoc Rock 80’s and 90’s,2022-06-03,29,It’s The End Of The World As We Know It,R.E.M.,R.E.M. - It’s The End Of The World As We Know It,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.7175485096,Ad Hoc Rock 80’s and 90’s,2022-06-03,21,Even Flow,Pearl Jam,Pearl Jam - Even Flow,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.422109808,Ad Hoc Rock 80’s and 90’s,2022-06-03,8,Dangerous Type,The Cars,The Cars - Dangerous Type,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.8697198915,Ad Hoc Rock 80’s and 90’s,2022-06-03,3,I Want You To Want Me,Cheap Trick,Cheap Trick - I Want You To Want Me,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.0484528055,Ad Hoc Rock 80’s and 90’s,2022-06-03,1,Just What I Needed,The Cars,The Cars - Just What I Needed,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.5974101304,Ad Hoc Rock 80’s and 90’s,2022-06-03,4,She,Green Day,Green Day - She,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.8133414561,Ad Hoc Rock 80’s and 90’s,2022-06-03,18,On A Plain,Nirvana,Nirvana - On A Plain,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.0757124362,Ad Hoc Rock 80’s and 90’s,2022-06-03,15,Desire,U2,U2 - Desire,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.8231902968,Ad Hoc Rock 80’s and 90’s,2022-06-03,17,Longview,Green Day,Green Day - Longview,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.5664583589,Ad Hoc Rock 80’s and 90’s,2022-06-03,24,1979,The Smashing Pumpkins,The Smashing Pumpkins - 1979,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.9422929591,Ad Hoc Rock 80’s and 90’s,2022-06-03,2,Beautiful Day,U2,U2 - Beautiful Day,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.01444175594,Ad Hoc Rock 80’s and 90’s,2022-06-03,6,You’re My Best Friend,Queen,Queen - You’re My Best Friend,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.7352737319,Ad Hoc Rock 80’s and 90’s,2022-06-03,20,Dream Police,Cheap Trick,Cheap Trick - Dream Police,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.2955441292,Ad Hoc Rock 80’s and 90’s,2022-06-03,10,I Guest That’s Why They Call It the Blues,Elton John,Elton John - I Guest That’s Why They Call It the Blues,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.3207820448,Ad Hoc Rock 80’s and 90’s,2022-06-03,30,Best Of Both Worlds,Van Halen,Van Halen - Best Of Both Worlds,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.2720962195,Ad Hoc Rock 80’s and 90’s,2022-06-03,14,California Man,Cheap Trick,Cheap Trick - California Man,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.6034356968,Ad Hoc Rock 80’s and 90’s,2022-06-03,19,Gone Away,The Offspring,The Offspring - Gone Away,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.7238391717,Ad Hoc Rock 80’s and 90’s,2022-06-03,27,Supersonic,Oasis,Oasis - Supersonic,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.5725481199,Ad Hoc Rock 80’s and 90’s,2022-06-03,11,Yellow Leadbetter,Pearl Jam,Pearl Jam - Yellow Leadbetter,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.6027354533,Ad Hoc Rock 80’s and 90’s,2022-06-03,7,Burn Baby Burn,Ash,Ash - Burn Baby Burn,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.7540373233,Ad Hoc Rock 80’s and 90’s,2022-06-03,26,Same Direction,Hoobastank,Hoobastank - Same Direction,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.3607256237,Ad Hoc Rock 80’s and 90’s,2022-06-03,23,Times Like These,Foo Fighters,Foo Fighters - Times Like These,AMP | 2022-06-03 | Ad Hoc Rock 80’s and 90’s,
0.6567702716,Tiki Bar,2022-06-03,5,Drug Song,Janko Nilovic,Janko Nilovic - Drug Song,AMP | 2022-06-03 | Tiki Bar,
0.7910591685,Tiki Bar,2022-06-03,2,Samba Slim,Tamba 4,Tamba 4 - Samba Slim,AMP | 2022-06-03 | Tiki Bar,
0.9877354366,Tiki Bar,2022-06-03,4,Beach Samba,Walter Wanderley,Walter Wanderley - Beach Samba,AMP | 2022-06-03 | Tiki Bar,
0.6413976527,Tiki Bar,2022-06-03,1,Sumer Samba (So Nice),Walter Wanderley,Walter Wanderley - Sumer Samba (So Nice),AMP | 2022-06-03 | Tiki Bar,
0.233775121,Tiki Bar,2022-06-03,3,Outer Space,Meltones,Meltones - Outer Space,AMP | 2022-06-03 | Tiki Bar,
0.451471675,Ad Hoc Hard Rock,2022-06-06,6,Paradise City,Guns N’ Roses,Guns N’ Roses - Paradise City,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.7736821607,Ad Hoc Hard Rock,2022-06-06,3,Infestissumam,Ghost,Ghost - Infestissumam,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.6562737954,Ad Hoc Hard Rock,2022-06-06,4,Year Zero,Ghost,Ghost - Year Zero,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.236441849,Ad Hoc Hard Rock,2022-06-06,2,Neon Knights,Black Sabbath,Black Sabbath - Neon Knights,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.009810162358,Ad Hoc Hard Rock,2022-06-06,5,You Really Got Me,Van Halen,Van Halen - You Really Got Me,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.2430647558,Ad Hoc Hard Rock,2022-06-06,8,Heaven and Hell,Black Sabbath,Black Sabbath - Heaven and Hell,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.1221705341,Ad Hoc Hard Rock,2022-06-06,13,The Zoo,Scorpions,Scorpions - The Zoo,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.7352252161,Ad Hoc Hard Rock,2022-06-06,7,He Is,Ghost,Ghost - He Is,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.1775819193,Ad Hoc Hard Rock,2022-06-06,12,Children of the Grave,Black Sabbath,Black Sabbath - Children of the Grave,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.7188326721,Ad Hoc Hard Rock,2022-06-06,14,Right Now,Van Halen,Van Halen - Right Now,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.2922890137,Ad Hoc Hard Rock,2022-06-06,10,Runnin’ with the Devil,Van Halen,Van Halen - Runnin’ with the Devil,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.7403823839,Ad Hoc Hard Rock,2022-06-06,9,Still Loving You,Scorpions,Scorpions - Still Loving You,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.07328206932,Ad Hoc Hard Rock,2022-06-06,11,Mr. Brownstone,Guns N’ Roses,Guns N’ Roses - Mr. Brownstone,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.7147476966,Ad Hoc Hard Rock,2022-06-06,1,Blackout,Scorpions,Scorpions - Blackout,AMP | 2022-06-06 | Ad Hoc Hard Rock,
0.612418613,Ad Hoc Rock,2022-06-07,2,Machinehead,Bush,Bush - Machinehead,AMP | 2022-06-07 | Ad Hoc Rock,
0.6719018568,Ad Hoc Rock,2022-06-07,8,Here Comes Your Man,Pixies,Pixies - Here Comes Your Man,AMP | 2022-06-07 | Ad Hoc Rock,
0.7713396764,Ad Hoc Rock,2022-06-07,11,"Tonight, Tonight",The Smashing Pumpkins,"The Smashing Pumpkins - Tonight, Tonight",AMP | 2022-06-07 | Ad Hoc Rock,
